Date,Flow_0h,Flow_1h_P,Flow_2h_P,Rain_1h_P,Rain_2h_P,Level_0h,Level_1h_P,Level_2h_P,Level_2h_F,Level_change
202008131130,1289.66,-10.541,-25.102,0,0,2.71,-0.02,-0.03,2.68,-0.03
202008131140,1289.87,-12.085,-24.41,0,0,2.71,-0.02,-0.03,2.68,-0.03
202008131150,1288.821,-12.82,-23.045,0,0,2.71,-0.01,-0.03,2.68,-0.03
202008131200,1288.192,-18.4,-30.619,0,0,2.7,-0.02,-0.03,2.68,-0.02
202008131210,1280.903,-20.618,-31.144,0,0,2.7,-0.02,-0.03,2.67,-0.03
202008131220,1279.749,-17.529,-32.493,0,0,2.7,-0.01,-0.03,2.67,-0.03
202008131230,1279.435,-15.412,-25.953,0,0,2.7,-0.01,-0.03,2.67,-0.03
202008131240,1277.651,-17.783,-29.868,0,0,2.7,-0.01,-0.03,2.66,-0.04
202008131250,1278.295,-19.974,-32.794,0,0,2.69,-0.02,-0.03,2.66,-0.03
202008131300,1273.228,-11.77,-30.17,0,0,2.69,-0.01,-0.03,2.65,-0.04
202008131310,1270.362,-16.402,-37.02,0,0,2.69,-0.01,-0.03,2.65,-0.04
202008131320,1267.664,-16.541,-34.07,0,0,2.68,-0.02,-0.03,2.65,-0.03
202008131330,1266.615,-16.077,-31.489,0,0,2.68,-0.02,-0.03,2.65,-0.03
202008131340,1259.251,-12.791,-30.574,0,0,2.68,-0.02,-0.03,2.65,-0.03
202008131350,1257.677,-11.65,-31.624,0,0,2.68,-0.01,-0.03,2.64,-0.04
202008131400,1255.699,-20.558,-32.328,0,0,2.68,-0.01,-0.02,2.64,-0.04
202008131410,1254.95,-15.687,-32.089,0,0,2.67,-0.02,-0.03,2.63,-0.04
202008131420,1249.881,-22.463,-39.004,0,0,2.67,-0.01,-0.03,2.62,-0.05
202008131430,1246.641,-27.009,-43.086,0,0,2.67,-0.01,-0.03,2.62,-0.05
202008131440,1247.481,-34.629,-47.42,0,0,2.66,-0.02,-0.04,2.61,-0.05
202008131450,1241.275,-41.874,-53.524,0,0,2.66,-0.02,-0.03,2.6,-0.06
202008131500,1239.158,-47.529,-68.087,0,0,2.65,-0.03,-0.04,2.59,-0.06
202008131510,1238.873,-57.13,-72.817,0,0,2.65,-0.02,-0.04,2.58,-0.07
202008131520,1237.09,-68.559,-91.022,0,0,2.65,-0.02,-0.03,2.56,-0.09
202008131530,1234.991,-82.297,-109.306,0,0,2.65,-0.02,-0.03,2.55,-0.1
202008131540,1226.923,-91.404,-126.033,0,0,2.65,-0.01,-0.03,2.53,-0.12
202008131550,1225.588,-103.314,-145.188,0,0,2.64,-0.02,-0.04,2.52,-0.12
202008131600,1216.695,-110.969,-158.498,0,0,2.64,-0.01,-0.04,2.5,-0.14
202008131610,1211.864,-116.864,-173.994,0,0,2.63,-0.02,-0.04,2.49,-0.14
202008131620,1202.461,-123.009,-191.568,0,0,2.62,-0.03,-0.05,2.47,-0.15
202008131630,1193.117,-130.707,-213.004,0,0,2.62,-0.03,-0.05,2.45,-0.17
202008131640,1179.394,-132.658,-224.062,0,0,2.61,-0.04,-0.05,2.43,-0.18
202008131650,1168.458,-131.558,-234.872,0,0,2.6,-0.04,-0.06,2.41,-0.19
202008131700,1148.136,-130.485,-241.454,0,0,2.59,-0.05,-0.06,2.39,-0.2
202008131710,1129.567,-133.409,-250.273,0,0,2.58,-0.05,-0.07,2.37,-0.21
202008131720,1111.057,-127.391,-250.4,0,0,2.56,-0.06,-0.09,2.34,-0.22
202008131730,1089.803,-121.468,-252.175,0,0,2.55,-0.07,-0.1,2.32,-0.23
202008131740,1068.425,-120.385,-253.043,0,0,2.53,-0.08,-0.12,2.3,-0.23
202008131750,1051.594,-114.392,-245.95,0,0,2.52,-0.08,-0.12,2.28,-0.24
202008131800,1025.127,-116.847,-247.332,0,0,2.5,-0.09,-0.14,2.27,-0.23
202008131810,998.86,-104.275,-237.684,0,0,2.49,-0.09,-0.14,2.24,-0.25
202008131820,978.399,-93.932,-221.323,0,0,2.47,-0.09,-0.15,2.23,-0.24
202008131830,958.245,-86.232,-207.7,0,0,2.45,-0.1,-0.17,2.21,-0.24
202008131840,937.94,-75.64,-196.025,0,0,2.43,-0.1,-0.18,2.19,-0.24
202008131850,918.185,-73.681,-188.073,0,0,2.41,-0.11,-0.19,2.18,-0.23
202008131900,897.736,-59.787,-176.634,0,0,2.39,-0.11,-0.2,2.16,-0.23
202008131910,877.392,-60.404,-164.679,0,0,2.37,-0.12,-0.21,2.15,-0.22
202008131920,858.014,-60.368,-154.3,0,0,2.34,-0.13,-0.22,2.13,-0.21
202008131930,843.853,-56.123,-142.355,0,0,2.32,-0.13,-0.23,2.12,-0.2
202008131940,821.093,-54.94,-130.58,0,0,2.3,-0.13,-0.23,2.11,-0.19
202008131950,813.91,-46.638,-120.319,0,0,2.28,-0.13,-0.24,2.1,-0.18
202008132000,803.804,-42.717,-102.504,0,0,2.27,-0.12,-0.23,2.09,-0.18
202008132010,791.16,-41.144,-101.548,0,0,2.24,-0.13,-0.25,2.08,-0.16
202008132020,782.374,-34.968,-95.336,0,0,2.23,-0.11,-0.24,2.07,-0.16
202008132030,770.172,-29.527,-85.65,0,0,2.21,-0.11,-0.24,2.06,-0.15
202008132040,761.306,-24.423,-79.363,0,0,2.19,-0.11,-0.24,2.05,-0.14
202008132050,753.506,-23.445,-70.083,0,0,2.18,-0.1,-0.23,2.04,-0.14
202008132100,743.436,-22.617,-65.334,0,0,2.16,-0.11,-0.23,2.04,-0.12
202008132110,735.037,-16.621,-57.765,0,0,2.15,-0.09,-0.22,2.03,-0.12
202008132120,727.434,-16.068,-51.036,0,0,2.13,-0.1,-0.21,2.02,-0.11
202008132130,723.534,-13.601,-43.128,0,0,2.12,-0.09,-0.2,2.02,-0.1
202008132140,718.589,-12.392,-36.815,0,0,2.11,-0.08,-0.19,2.01,-0.1
202008132150,712.362,-10.85,-34.295,0,0,2.1,-0.08,-0.18,2.01,-0.09
202008132200,708.468,-10.085,-32.702,0,0,2.09,-0.07,-0.18,2,-0.09
202008132210,705.51,-13.385,-30.006,0,0,2.08,-0.07,-0.16,2,-0.08
202008132220,703.011,-10.939,-27.007,0,0,2.07,-0.06,-0.16,1.99,-0.08
202008132230,700.089,-12.486,-26.087,0,0,2.06,-0.06,-0.15,1.99,-0.07
202008132240,695.972,-10.826,-23.218,0,0,2.05,-0.06,-0.14,1.99,-0.06
202008132250,695.741,-6.203,-17.053,0,0,2.04,-0.06,-0.14,1.99,-0.05
202008132300,692.4,-4.127,-14.212,0,0,2.04,-0.05,-0.12,1.98,-0.06
202008132310,691.909,-11.493,-24.878,0,0,2.03,-0.05,-0.12,1.98,-0.05
202008132320,690.619,-4.928,-15.867,0,0,2.02,-0.05,-0.11,1.98,-0.04
202008132330,689.239,-1.731,-14.217,0,0,2.02,-0.04,-0.1,1.97,-0.05
202008132340,685.887,-7.782,-18.608,0,0,2.01,-0.04,-0.1,1.97,-0.04
202008132350,682.356,-13.228,-19.431,0,0,2.01,-0.03,-0.09,1.97,-0.04
202008132400,681.461,-15.195,-19.322,0,0,2,-0.04,-0.09,1.96,-0.04
202008140010,679.423,-10.052,-21.545,0,0,2,-0.03,-0.08,1.96,-0.04
202008140020,679.793,-18.526,-23.454,0,0,1.99,-0.03,-0.08,1.95,-0.04
202008140030,683.036,-27.409,-29.14,0,0,1.99,-0.03,-0.07,1.95,-0.04
202008140040,681.76,-28.817,-36.599,0,0,1.99,-0.02,-0.06,1.94,-0.05
202008140050,670.863,-31.007,-44.235,0,0,1.99,-0.02,-0.05,1.94,-0.05
202008140100,676.533,-33.253,-48.448,0,0,1.98,-0.02,-0.06,1.93,-0.05
202008140110,677.692,-35.426,-45.478,0,0,1.98,-0.02,-0.05,1.93,-0.05
202008140120,672.011,-38.277,-56.803,0,0,1.98,-0.01,-0.04,1.92,-0.06
202008140130,669.808,-40.021,-67.43,0,0,1.97,-0.02,-0.05,1.91,-0.06
202008140140,666.565,-39.227,-68.044,0,0,1.97,-0.02,-0.04,1.91,-0.06
202008140150,660.811,-42.254,-73.261,0,0,1.97,-0.02,-0.04,1.9,-0.07
202008140200,658.007,-44.57,-77.823,0,0,1.96,-0.02,-0.04,1.89,-0.07
202008140210,650.283,-43.458,-78.884,0,0,1.96,-0.02,-0.04,1.88,-0.08
202008140220,643.194,-47.439,-85.716,0,0,1.95,-0.03,-0.04,1.88,-0.07
202008140230,638.801,-40.657,-80.678,0,0,1.95,-0.02,-0.04,1.87,-0.08
202008140240,633.312,-40.662,-79.889,0,0,1.94,-0.03,-0.05,1.86,-0.08
202008140250,625.385,-45.577,-87.831,0,0,1.94,-0.03,-0.05,1.85,-0.09
202008140300,619.73,-36.888,-81.458,0,0,1.93,-0.03,-0.05,1.84,-0.09
202008140310,610.262,-37.168,-80.626,0,0,1.93,-0.03,-0.05,1.83,-0.1
202008140320,603.967,-32.222,-79.661,0,0,1.92,-0.03,-0.06,1.83,-0.09
202008140330,596.547,-34.502,-75.159,0,0,1.91,-0.04,-0.06,1.82,-0.09
202008140340,588.742,-32.482,-73.144,0,0,1.91,-0.03,-0.06,1.81,-0.1
202008140350,581.927,-24.786,-70.363,0,0,1.9,-0.04,-0.07,1.8,-0.1
202008140400,572.291,-28.875,-65.763,0,0,1.89,-0.04,-0.07,1.79,-0.1
202008140410,569.605,-25.618,-62.786,0,0,1.88,-0.05,-0.08,1.78,-0.1
202008140420,563.305,-24.745,-56.967,0,0,1.88,-0.04,-0.07,1.78,-0.1
202008140430,550.97,-21.002,-55.504,0,0,1.87,-0.04,-0.08,1.77,-0.1
202008140440,551.854,-21.676,-54.158,0,0,1.86,-0.05,-0.08,1.76,-0.1
202008140450,544.759,-22.969,-47.755,0,0,1.85,-0.05,-0.09,1.76,-0.09
202008140500,540.069,-18.331,-47.206,0,0,1.84,-0.05,-0.09,1.75,-0.09
202008140510,535.103,-14.502,-40.12,0,0,1.83,-0.05,-0.1,1.75,-0.08
202008140520,530.823,-12.768,-37.513,0,0,1.83,-0.05,-0.09,1.74,-0.09
202008140530,526.184,-15.372,-36.374,0,0,1.82,-0.05,-0.09,1.73,-0.09
202008140540,522.979,-10.891,-32.567,0,0,1.81,-0.05,-0.1,1.73,-0.08
202008140550,519.141,-5.375,-28.344,0.2,0.2,1.8,-0.05,-0.1,1.73,-0.07
202008140600,515.324,-9.933,-28.264,0.2,0.2,1.79,-0.05,-0.1,1.72,-0.07
202008140610,514.101,-8.135,-22.637,0.6,0.6,1.78,-0.05,-0.1,1.72,-0.06
202008140620,509.147,-6.145,-18.913,0.6,0.6,1.78,-0.05,-0.1,1.72,-0.06
202008140630,503.215,-4.414,-19.786,0.6,0.6,1.77,-0.05,-0.1,1.72,-0.05
202008140640,504.648,-5.729,-16.62,0.6,0.6,1.76,-0.05,-0.1,1.71,-0.05
202008140650,504.639,-5.774,-11.149,0.6,0.8,1.76,-0.04,-0.09,1.71,-0.05
202008140700,502.556,-4.56,-14.493,0.8,1,1.75,-0.04,-0.09,1.71,-0.04
202008140710,498.729,-6.309,-14.444,0.8,1.4,1.75,-0.03,-0.08,1.7,-0.05
202008140720,498.256,-6.459,-12.604,0.8,1.4,1.74,-0.04,-0.09,1.7,-0.04
202008140730,497.84,-5.018,-9.432,1,1.6,1.73,-0.04,-0.09,1.7,-0.03
202008140740,494.715,-1.133,-6.862,1.6,2.2,1.73,-0.03,-0.08,1.7,-0.03
202008140750,496.504,3.381,-2.393,1.4,2,1.73,-0.03,-0.07,1.7,-0.03
202008140800,496.411,6.96,2.4,1.4,2.2,1.72,-0.03,-0.07,1.69,-0.03
202008140810,494.315,9.93,3.621,1,1.8,1.72,-0.03,-0.06,1.69,-0.03
202008140820,492.527,12.822,6.363,1,1.8,1.72,-0.02,-0.06,1.69,-0.03
202008140830,492.066,12.32,7.302,0.8,1.8,1.72,-0.01,-0.05,1.69,-0.03
202008140840,490.155,10.721,9.588,0.2,1.8,1.71,-0.02,-0.05,1.69,-0.02
202008140850,490.195,3.298,6.679,0.2,1.6,1.71,-0.02,-0.05,1.69,-0.02
202008140900,489.952,-2.8,4.16,0,1.4,1.71,-0.01,-0.04,1.69,-0.02
202008140910,489.297,-7.183,2.747,0,1,1.7,-0.02,-0.05,1.69,-0.01
202008140920,491.394,-10.202,2.62,0,1,1.7,-0.02,-0.04,1.7,0
202008140930,495.447,-9.879,2.441,0,0.8,1.7,-0.02,-0.03,1.71,0.01
202008140940,497.115,-10.858,-0.137,0,0.2,1.7,-0.01,-0.03,1.72,0.02
202008140950,500.125,-9.897,-6.599,0,0.2,1.7,-0.01,-0.03,1.72,0.02
202008141000,502.774,-2.67,-5.47,0,0,1.69,-0.02,-0.03,1.73,0.04
202008141010,501.617,-1.297,-8.48,0,0,1.69,-0.01,-0.03,1.73,0.04
202008141020,502.115,-1.112,-11.314,0,0,1.69,-0.01,-0.03,1.74,0.05
202008141030,498.745,-2.594,-12.473,0,0,1.69,-0.01,-0.03,1.74,0.05
202008141040,494.315,-0.816,-11.674,0.8,0.8,1.69,-0.01,-0.02,1.75,0.06
202008141050,492.942,2.149,-7.748,2.4,2.4,1.69,-0.01,-0.02,1.75,0.06
202008141100,492.572,-2.687,-5.357,6.4,6.4,1.69,0,-0.02,1.76,0.07
202008141110,491.738,1.779,0.482,11.4,11.4,1.69,0,-0.01,1.76,0.07
202008141120,491.257,7.257,6.145,14.8,14.8,1.7,0.01,0,1.77,0.07
202008141130,488.848,17.63,15.036,15.8,15.8,1.71,0.02,0.01,1.78,0.07
202008141140,491.645,23.43,22.614,15,15.8,1.72,0.03,0.02,1.78,0.06
202008141150,491.645,27.56,29.709,13.4,15.8,1.72,0.03,0.02,1.79,0.07
202008141200,491.46,34.651,31.964,9.4,15.8,1.73,0.04,0.04,1.8,0.07
202008141210,489.144,33.477,35.256,4.4,15.8,1.73,0.04,0.04,1.8,0.07
202008141220,490.441,29.308,36.565,1.2,16,1.74,0.04,0.05,1.81,0.07
202008141230,490.997,24.659,42.289,0.6,16.4,1.74,0.03,0.05,1.81,0.07
202008141240,488.958,21.379,44.809,1.8,16.8,1.75,0.03,0.06,1.82,0.07
202008141250,493.424,16.139,43.699,2.6,16,1.75,0.03,0.06,1.82,0.07
202008141300,498.717,11.971,46.622,2.6,12,1.76,0.03,0.07,1.82,0.06
202008141310,506.774,10.432,43.909,2.6,7,1.76,0.03,0.07,1.83,0.07
202008141320,513.871,10.318,39.626,2.4,3.6,1.77,0.03,0.07,1.83,0.06
202008141330,518.557,10.049,34.708,2,2.6,1.78,0.04,0.07,1.83,0.05
202008141340,523.609,8.79,30.169,0.8,2.6,1.78,0.03,0.06,1.83,0.05
202008141350,526.901,11.29,27.429,0,2.6,1.79,0.04,0.07,1.84,0.05
202008141400,528.025,13.251,25.222,0,2.6,1.8,0.04,0.07,1.84,0.04
202008141410,531.433,14.772,25.204,0,2.6,1.8,0.04,0.07,1.84,0.04
202008141420,535.25,19.337,29.655,0,2.4,1.81,0.04,0.07,1.84,0.03
202008141430,534.696,17.78,27.829,0,2,1.81,0.03,0.07,1.84,0.03
202008141440,535.58,19.987,28.777,0,0.8,1.82,0.04,0.07,1.84,0.02
202008141450,537.333,22.028,33.318,0,0,1.82,0.03,0.07,1.84,0.02
202008141500,538.343,26.213,39.464,0,0,1.82,0.02,0.06,1.84,0.02
202008141510,541.482,30.414,45.186,0,0,1.83,0.03,0.07,1.84,0.01
202008141520,544.04,33.328,52.665,0,0,1.83,0.02,0.06,1.84,0.01
202008141530,545.986,37.532,55.312,0,0,1.83,0.02,0.05,1.84,0.01
202008141540,548.831,38.852,58.839,0,0,1.83,0.01,0.05,1.84,0.01
202008141550,552.105,39.131,61.159,0,0,1.84,0.02,0.05,1.84,0
202008141600,557.68,35.456,61.669,0,0,1.84,0.02,0.04,1.84,0
202008141610,559.262,29.728,60.142,0,0,1.84,0.01,0.04,1.84,0
202008141620,564.027,18.898,52.226,0,0,1.84,0.01,0.03,1.84,0
202008141630,568.014,10.016,47.548,0,0,1.84,0.01,0.03,1.84,0
202008141640,575.044,0.551,39.403,0,0,1.84,0.01,0.02,1.84,0
202008141650,582.519,-9.075,30.056,0,0,1.84,0,0.02,1.84,0
202008141700,591.008,-17.594,17.862,0,0,1.84,0,0.02,1.84,0
202008141710,596.794,-27.063,2.665,0,0,1.84,0,0.01,1.84,0
202008141720,602.879,-32.58,-13.682,0,0,1.84,0,0.01,1.84,0
202008141730,607.145,-37.113,-27.097,0,0,1.84,0,0.01,1.84,0
202008141740,610.5,-42.241,-41.69,0,0,1.84,0,0.01,1.84,0
202008141750,612.247,-44.449,-53.524,0.2,0.2,1.84,0,0,1.84,0
202008141800,609.906,-48.279,-65.873,0.2,0.2,1.84,0,0,1.84,0
202008141810,606.81,-48.885,-75.948,0.2,0.2,1.84,0,0,1.84,0
202008141820,603.43,-50.055,-82.635,0.2,0.2,1.84,0,0,1.83,-0.01
202008141830,598.07,-50.139,-87.252,0.2,0.2,1.84,0,0,1.82,-0.02
202008141840,592.906,-48.29,-90.531,0.2,0.2,1.84,0,0,1.82,-0.02
202008141850,585.184,-49.581,-94.03,0,0.2,1.84,0,0,1.81,-0.03
202008141900,577.326,-50.129,-98.408,0,0.2,1.84,0,0,1.81,-0.03
202008141910,569.697,-49.639,-98.524,0,0.2,1.84,0,0,1.8,-0.04
202008141920,561.189,-47.491,-97.546,0,0.2,1.84,0,0,1.79,-0.05
202008141930,553.621,-46.516,-96.655,0,0.2,1.84,0,0,1.78,-0.06
202008141940,544.627,-47.116,-95.406,0,0.2,1.84,0,0,1.77,-0.07
202008141950,536.299,-46.566,-96.147,0,0,1.84,0,0,1.76,-0.08
202008142000,527.271,-44.148,-94.277,0,0,1.84,0,0,1.75,-0.09
202008142010,519.558,-42.76,-92.399,0,0,1.84,0,0,1.74,-0.1
202008142020,512.899,-40.715,-88.206,0,0,1.83,-0.01,-0.01,1.73,-0.1
202008142030,504.04,-38.811,-85.327,0,0,1.82,-0.02,-0.02,1.72,-0.1
202008142040,494.498,-35.843,-82.959,0,0,1.82,-0.02,-0.02,1.72,-0.1
202008142050,486.66,-28.905,-75.471,0,0,1.81,-0.03,-0.03,1.7,-0.11
202008142100,479.78,-25.482,-69.63,0,0,1.81,-0.03,-0.03,1.69,-0.12
